"TableName","ColumnName","DataType","IsNotNull","HasDefault","RawLine"
"tbl_iid_finding","recommendation_text","CLOB","False","False","recommendation_text      CLOB"
"tbl_iid_finding","is_active","CHAR(1)","True","True","is_active                CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_iid_finding","created_by","NUMBER","False","False","created_by               NUMBER"
"tbl_iid_finding","created_on","DATE","True","True","created_on               DATE           DEFAULT SYSDATE NOT NULL"
"tbl_iid_finding","modified_by","NUMBER","False","False","modified_by              NUMBER"
"tbl_iid_finding","modified_on","DATE","False","False","modified_on              DATE"
"tbl_iid_finding","record_version","NUMBER","True","True","record_version           NUMBER         DEFAULT 1 NOT NULL"
"tbl_iid_report","iid_report_id","NUMBER","True","False","iid_report_id            NUMBER         NOT NULL"
"tbl_iid_report","iid_case_id","NUMBER","True","False","iid_case_id              NUMBER         NOT NULL"
"tbl_iid_report","report_no","VARCHAR2(50)","True","False","report_no                VARCHAR2(50)   NOT NULL"
"tbl_iid_report","report_version_no","NUMBER","True","True","report_version_no        NUMBER         DEFAULT 1 NOT NULL"
"tbl_iid_report","report_status_id","NUMBER","True","False","report_status_id         NUMBER         NOT NULL"
"tbl_iid_report","executive_summary","CLOB","False","False","executive_summary        CLOB"
"tbl_iid_report","proceedings_text","CLOB","False","False","proceedings_text         CLOB"
"tbl_iid_report","findings_text","CLOB","False","False","findings_text            CLOB"
"tbl_iid_report","recommendation_text","CLOB","False","False","recommendation_text      CLOB"
"tbl_iid_report","approved_by","NUMBER","False","False","approved_by              NUMBER"
"tbl_iid_report","approved_on","DATE","False","False","approved_on              DATE"
"tbl_iid_report","is_active","CHAR(1)","True","True","is_active                CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_iid_report","created_by","NUMBER","False","False","created_by               NUMBER"
"tbl_iid_report","created_on","DATE","True","True","created_on               DATE           DEFAULT SYSDATE NOT NULL"
"tbl_iid_report","modified_by","NUMBER","False","False","modified_by              NUMBER"
"tbl_iid_report","modified_on","DATE","False","False","modified_on              DATE"
"tbl_iid_report","record_version","NUMBER","True","True","record_version           NUMBER         DEFAULT 1 NOT NULL"
"tbl_iid_exception_report","iid_exception_report_id","NUMBER","True","False","iid_exception_report_id  NUMBER         NOT NULL"
"tbl_iid_exception_report","iid_case_id","NUMBER","True","False","iid_case_id              NUMBER         NOT NULL"
"tbl_iid_exception_report","report_code","VARCHAR2(50)","True","False","report_code              VARCHAR2(50)   NOT NULL"
"tbl_iid_exception_report","report_name","VARCHAR2(200)","True","False","report_name              VARCHAR2(200)  NOT NULL"
"tbl_iid_exception_report","report_type_id","NUMBER","True","False","report_type_id           NUMBER         NOT NULL"
"tbl_iid_exception_report","source_system_name","VARCHAR2(100)","False","False","source_system_name       VARCHAR2(100)"
"tbl_iid_exception_report","is_active","CHAR(1)","True","True","is_active                CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_iid_exception_report","created_by","NUMBER","False","False","created_by               NUMBER"
"tbl_iid_exception_report","created_on","DATE","True","True","created_on               DATE           DEFAULT SYSDATE NOT NULL"
"tbl_iid_exception_report","modified_by","NUMBER","False","False","modified_by              NUMBER"
"tbl_iid_exception_report","modified_on","DATE","False","False","modified_on              DATE"
"tbl_iid_exception_report","record_version","NUMBER","True","True","record_version           NUMBER         DEFAULT 1 NOT NULL"
"tbl_iid_exception_column","iid_exception_column_id","NUMBER","True","False","iid_exception_column_id  NUMBER         NOT NULL"
"tbl_iid_exception_column","iid_exception_report_id","NUMBER","True","False","iid_exception_report_id  NUMBER         NOT NULL"
"tbl_iid_exception_column","column_name","VARCHAR2(100)","True","False","column_name              VARCHAR2(100)  NOT NULL"
"tbl_iid_exception_column","column_label","VARCHAR2(200)","True","False","column_label             VARCHAR2(200)  NOT NULL"
"tbl_iid_exception_column","data_type_name","VARCHAR2(50)","True","False","data_type_name           VARCHAR2(50)   NOT NULL"
"tbl_iid_exception_column","column_sequence_no","NUMBER","True","True","column_sequence_no       NUMBER         DEFAULT 0 NOT NULL"
"tbl_iid_exception_column","is_key_column","CHAR(1)","True","True","is_key_column            CHAR(1)        DEFAULT 'N' NOT NULL"
"tbl_iid_exception_column","is_active","CHAR(1)","True","True","is_active                CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_iid_exception_column","created_by","NUMBER","False","False","created_by               NUMBER"
"tbl_iid_exception_column","created_on","DATE","True","True","created_on               DATE           DEFAULT SYSDATE NOT NULL"
"tbl_iid_exception_column","modified_by","NUMBER","False","False","modified_by              NUMBER"
"tbl_iid_exception_column","modified_on","DATE","False","False","modified_on              DATE"
"tbl_iid_exception_column","record_version","NUMBER","True","True","record_version           NUMBER         DEFAULT 1 NOT NULL"
"tbl_iid_exception_item","iid_exception_item_id","NUMBER","True","False","iid_exception_item_id    NUMBER         NOT NULL"
"tbl_iid_exception_item","iid_exception_report_id","NUMBER","True","False","iid_exception_report_id  NUMBER         NOT NULL"
"tbl_iid_exception_item","item_type_id","NUMBER","True","False","item_type_id             NUMBER         NOT NULL"
"tbl_iid_exception_item","item_reference_no","VARCHAR2(100)","False","False","item_reference_no        VARCHAR2(100)"
"tbl_iid_exception_item","account_no","VARCHAR2(100)","False","False","account_no               VARCHAR2(100)"
"tbl_iid_exception_item","loan_no","VARCHAR2(100)","False","False","loan_no                  VARCHAR2(100)"
"tbl_iid_exception_item","customer_identifier","VARCHAR2(100)","False","False","customer_identifier      VARCHAR2(100)"
"tbl_iid_exception_item","item_notes","VARCHAR2(1000)","False","False","item_notes               VARCHAR2(1000)"
"tbl_iid_exception_item","extracted_on","DATE","False","False","extracted_on             DATE"
"tbl_iid_exception_item","is_active","CHAR(1)","True","True","is_active                CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_iid_exception_item","created_by","NUMBER","False","False","created_by               NUMBER"
"tbl_iid_exception_item","created_on","DATE","True","True","created_on               DATE           DEFAULT SYSDATE NOT NULL"
"tbl_iid_exception_item","modified_by","NUMBER","False","False","modified_by              NUMBER"
"tbl_iid_exception_item","modified_on","DATE","False","False","modified_on              DATE"
"tbl_iid_exception_item","record_version","NUMBER","True","True","record_version           NUMBER         DEFAULT 1 NOT NULL"
"tbl_iid_exception_item_txn","iid_exception_item_txn_id","NUMBER","True","False","iid_exception_item_txn_id NUMBER       NOT NULL"
"tbl_iid_exception_item_txn","iid_exception_item_id","NUMBER","True","False","iid_exception_item_id     NUMBER       NOT NULL"
"tbl_iid_exception_item_txn","txn_reference_no","VARCHAR2(100)","False","False","txn_reference_no          VARCHAR2(100)"
"tbl_iid_exception_item_txn","txn_date","DATE","False","False","txn_date                  DATE"
"tbl_iid_exception_item_txn","debit_amount","NUMBER","False","False","debit_amount              NUMBER"
"tbl_iid_exception_item_txn","credit_amount","NUMBER","False","False","credit_amount             NUMBER"
"tbl_iid_exception_item_txn","branch_code","VARCHAR2(50)","False","False","branch_code               VARCHAR2(50)"
"tbl_iid_exception_item_txn","narrative_text","VARCHAR2(1000)","False","False","narrative_text            VARCHAR2(1000)"
"tbl_iid_exception_item_txn","is_active","CHAR(1)","True","True","is_active                 CHAR(1)      DEFAULT 'Y' NOT NULL"
"tbl_iid_exception_item_txn","created_by","NUMBER","False","False","created_by                NUMBER"
"tbl_iid_exception_item_txn","created_on","DATE","True","True","created_on                DATE         DEFAULT SYSDATE NOT NULL"
"tbl_iid_exception_item_txn","modified_by","NUMBER","False","False","modified_by               NUMBER"
"tbl_iid_exception_item_txn","modified_on","DATE","False","False","modified_on               DATE"
"tbl_iid_exception_item_txn","record_version","NUMBER","True","True","record_version            NUMBER       DEFAULT 1 NOT NULL"
"tbl_commercial_om","commercial_om_id","NUMBER","True","False","commercial_om_id        NUMBER         NOT NULL"
"tbl_commercial_om","audit_year","NUMBER","True","False","audit_year              NUMBER         NOT NULL"
"tbl_commercial_om","om_no","VARCHAR2(100)","True","False","om_no                   VARCHAR2(100)  NOT NULL"
"tbl_commercial_om","gist_text","VARCHAR2(500)","True","False","gist_text               VARCHAR2(500)  NOT NULL"
"tbl_commercial_om","body_text","CLOB","True","False","body_text               CLOB           NOT NULL"
"tbl_commercial_om","management_response","CLOB","False","False","management_response     CLOB"
"tbl_commercial_om","commercial_status_id","NUMBER","True","False","commercial_status_id    NUMBER         NOT NULL"
"tbl_commercial_om","approved_by","NUMBER","False","False","approved_by             NUMBER"
"tbl_commercial_om","approved_on","DATE","False","False","approved_on             DATE"
"tbl_commercial_om","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_commercial_om","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_commercial_om","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_commercial_om","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_commercial_om","modified_on","DATE","False","False","modified_on             DATE"
"tbl_commercial_om","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_commercial_pdp","commercial_pdp_id","NUMBER","True","False","commercial_pdp_id       NUMBER         NOT NULL"
"tbl_commercial_pdp","audit_year","NUMBER","True","False","audit_year              NUMBER         NOT NULL"
"tbl_commercial_pdp","pdp_no","VARCHAR2(100)","True","False","pdp_no                  VARCHAR2(100)  NOT NULL"
"tbl_commercial_pdp","gist_text","VARCHAR2(500)","True","False","gist_text               VARCHAR2(500)  NOT NULL"
"tbl_commercial_pdp","body_text","CLOB","True","False","body_text               CLOB           NOT NULL"
"tbl_commercial_pdp","management_response","CLOB","False","False","management_response     CLOB"
"tbl_commercial_pdp","dac_recommendation","CLOB","False","False","dac_recommendation      CLOB"
"tbl_commercial_pdp","commercial_status_id","NUMBER","True","False","commercial_status_id    NUMBER         NOT NULL"
"tbl_commercial_pdp","approved_by","NUMBER","False","False","approved_by             NUMBER"
"tbl_commercial_pdp","approved_on","DATE","False","False","approved_on             DATE"
"tbl_commercial_pdp","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_commercial_pdp","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_commercial_pdp","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_commercial_pdp","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_commercial_pdp","modified_on","DATE","False","False","modified_on             DATE"
"tbl_commercial_pdp","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_commercial_pdp_observation","commercial_pdp_observation_id","NUMBER","True","False","commercial_pdp_observation_id NUMBER   NOT NULL"
"tbl_commercial_pdp_observation","commercial_pdp_id","NUMBER","True","False","commercial_pdp_id             NUMBER   NOT NULL"
"tbl_commercial_pdp_observation","commercial_om_id","NUMBER","True","False","commercial_om_id              NUMBER   NOT NULL"
"tbl_commercial_pdp_observation","is_active","CHAR(1)","True","True","is_active                     CHAR(1)  DEFAULT 'Y' NOT NULL"
"tbl_commercial_pdp_observation","created_by","NUMBER","False","False","created_by                    NUMBER"
"tbl_commercial_pdp_observation","created_on","DATE","True","True","created_on                    DATE     DEFAULT SYSDATE NOT NULL"
"tbl_commercial_pdp_observation","modified_by","NUMBER","False","False","modified_by                   NUMBER"
"tbl_commercial_pdp_observation","modified_on","DATE","False","False","modified_on                   DATE"
"tbl_commercial_pdp_observation","record_version","NUMBER","True","True","record_version                NUMBER   DEFAULT 1 NOT NULL"
"tbl_commercial_arpse","commercial_arpse_id","NUMBER","True","False","commercial_arpse_id     NUMBER         NOT NULL"
"tbl_commercial_arpse","audit_year","NUMBER","True","False","audit_year              NUMBER         NOT NULL"
"tbl_commercial_arpse","para_no","VARCHAR2(100)","True","False","para_no                 VARCHAR2(100)  NOT NULL"
"tbl_commercial_arpse","gist_text","VARCHAR2(500)","True","False","gist_text               VARCHAR2(500)  NOT NULL"
"tbl_commercial_arpse","management_response","CLOB","False","False","management_response     CLOB"
"tbl_commercial_arpse","commercial_status_id","NUMBER","True","False","commercial_status_id    NUMBER         NOT NULL"
"tbl_commercial_arpse","approved_by","NUMBER","False","False","approved_by             NUMBER"
"tbl_commercial_arpse","approved_on","DATE","False","False","approved_on             DATE"
"tbl_commercial_arpse","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_commercial_arpse","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_commercial_arpse","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_commercial_arpse","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_commercial_arpse","modified_on","DATE","False","False","modified_on             DATE"
"tbl_commercial_arpse","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_commercial_arpse_resolution","commercial_arpse_resolution_id","NUMBER","True","False","commercial_arpse_resolution_id NUMBER   NOT NULL"
"tbl_commercial_arpse_resolution","commercial_arpse_id","NUMBER","True","False","commercial_arpse_id            NUMBER   NOT NULL"
"tbl_commercial_arpse_resolution","resolution_type_id","NUMBER","True","False","resolution_type_id             NUMBER   NOT NULL"
"tbl_commercial_arpse_resolution","resolution_text","CLOB","True","False","resolution_text                CLOB     NOT NULL"
"tbl_commercial_arpse_resolution","resolution_status_id","NUMBER","False","False","resolution_status_id           NUMBER"
"tbl_commercial_arpse_resolution","resolution_date","DATE","False","False","resolution_date                DATE"
"tbl_commercial_arpse_resolution","is_active","CHAR(1)","True","True","is_active                      CHAR(1)  DEFAULT 'Y' NOT NULL"
"tbl_commercial_arpse_resolution","created_by","NUMBER","False","False","created_by                     NUMBER"
"tbl_commercial_arpse_resolution","created_on","DATE","True","True","created_on                     DATE     DEFAULT SYSDATE NOT NULL"
"tbl_commercial_arpse_resolution","modified_by","NUMBER","False","False","modified_by                    NUMBER"
"tbl_commercial_arpse_resolution","modified_on","DATE","False","False","modified_on                    DATE"
"tbl_commercial_arpse_resolution","record_version","NUMBER","True","True","record_version                 NUMBER   DEFAULT 1 NOT NULL"
"tbl_report","report_id","NUMBER","True","False","report_id               NUMBER         NOT NULL"
"tbl_report","engagement_id","NUMBER","True","False","engagement_id           NUMBER         NOT NULL"
"tbl_report","report_type_id","NUMBER","True","False","report_type_id          NUMBER         NOT NULL"
"tbl_report","report_title","VARCHAR2(300)","True","False","report_title            VARCHAR2(300)  NOT NULL"
"tbl_report","report_version_no","NUMBER","True","True","report_version_no       NUMBER         DEFAULT 1 NOT NULL"
"tbl_report","report_status_id","NUMBER","True","False","report_status_id        NUMBER         NOT NULL"
"tbl_report","prepared_on","DATE","True","True","prepared_on             DATE           DEFAULT SYSDATE NOT NULL"
"tbl_report","approved_by","NUMBER","False","False","approved_by             NUMBER"
"tbl_report","approved_on","DATE","False","False","approved_on             DATE"
"tbl_report","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_report","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_report","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_report","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_report","modified_on","DATE","False","False","modified_on             DATE"
"tbl_report","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_report_section","report_section_id","NUMBER","True","False","report_section_id       NUMBER         NOT NULL"
"tbl_report_section","report_id","NUMBER","True","False","report_id               NUMBER         NOT NULL"
"tbl_report_section","section_code","VARCHAR2(50)","True","False","section_code            VARCHAR2(50)   NOT NULL"
"tbl_report_section","section_title","VARCHAR2(200)","True","False","section_title           VARCHAR2(200)  NOT NULL"
"tbl_report_section","sequence_no","NUMBER","True","True","sequence_no             NUMBER         DEFAULT 0 NOT NULL"
"tbl_report_section","section_text","CLOB","False","False","section_text            CLOB"
"tbl_report_section","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_report_section","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_report_section","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_report_section","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_report_section","modified_on","DATE","False","False","modified_on             DATE"
"tbl_report_section","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_report_snapshot","report_snapshot_id","NUMBER","True","False","report_snapshot_id      NUMBER         NOT NULL"
"tbl_report_snapshot","report_id","NUMBER","True","False","report_id               NUMBER         NOT NULL"
"tbl_report_snapshot","snapshot_type_id","NUMBER","True","False","snapshot_type_id        NUMBER         NOT NULL"
"tbl_report_snapshot","snapshot_key","VARCHAR2(100)","True","False","snapshot_key            VARCHAR2(100)  NOT NULL"
"tbl_report_snapshot","snapshot_value","VARCHAR2(200)","False","False","snapshot_value          VARCHAR2(200)"
"tbl_report_snapshot","snapshot_text","CLOB","False","False","snapshot_text           CLOB"
"tbl_report_snapshot","sequence_no","NUMBER","True","True","sequence_no             NUMBER         DEFAULT 0 NOT NULL"
"tbl_report_snapshot","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_report_snapshot","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_report_snapshot","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_report_snapshot","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_report_snapshot","modified_on","DATE","False","False","modified_on             DATE"
"tbl_report_snapshot","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_notification_event","notification_event_id","NUMBER","True","False","notification_event_id   NUMBER         NOT NULL"
"tbl_notification_event","event_code","VARCHAR2(50)","True","False","event_code              VARCHAR2(50)   NOT NULL"
"tbl_notification_event","event_name","VARCHAR2(150)","True","False","event_name              VARCHAR2(150)  NOT NULL"
"tbl_notification_event","module_code","VARCHAR2(50)","True","False","module_code             VARCHAR2(50)   NOT NULL"
"tbl_notification_event","description","VARCHAR2(500)","False","False","description             VARCHAR2(500)"
"tbl_notification_event","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_notification_event","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_notification_event","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_notification_event","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_notification_event","modified_on","DATE","False","False","modified_on             DATE"
"tbl_notification_event","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_notification_template","notification_template_id","NUMBER","True","False","notification_template_id NUMBER        NOT NULL"
"tbl_notification_template","notification_event_id","NUMBER","True","False","notification_event_id    NUMBER        NOT NULL"
"tbl_notification_template","culture_code","VARCHAR2(10)","True","False","culture_code             VARCHAR2(10)  NOT NULL"
"tbl_notification_template","subject_template","CLOB","True","False","subject_template         CLOB          NOT NULL"
"tbl_notification_template","body_template","CLOB","True","False","body_template            CLOB          NOT NULL"
"tbl_notification_template","is_active","CHAR(1)","True","True","is_active                CHAR(1)       DEFAULT 'Y' NOT NULL"
"tbl_notification_template","created_by","NUMBER","False","False","created_by               NUMBER"
"tbl_notification_template","created_on","DATE","True","True","created_on               DATE          DEFAULT SYSDATE NOT NULL"
"tbl_notification_template","modified_by","NUMBER","False","False","modified_by              NUMBER"
"tbl_notification_template","modified_on","DATE","False","False","modified_on              DATE"
"tbl_notification_template","record_version","NUMBER","True","True","record_version           NUMBER        DEFAULT 1 NOT NULL"
"tbl_notification_rule","notification_rule_id","NUMBER","True","False","notification_rule_id    NUMBER         NOT NULL"
"tbl_notification_rule","notification_event_id","NUMBER","True","False","notification_event_id   NUMBER         NOT NULL"
"tbl_notification_rule","recipient_type_id","NUMBER","True","False","recipient_type_id       NUMBER         NOT NULL"
"tbl_notification_rule","recipient_expression","VARCHAR2(500)","True","False","recipient_expression    VARCHAR2(500)  NOT NULL"
"tbl_notification_rule","cc_expression","VARCHAR2(500)","False","False","cc_expression           VARCHAR2(500)"
"tbl_notification_rule","attachment_policy_id","NUMBER","False","False","attachment_policy_id    NUMBER"
"tbl_notification_rule","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_notification_rule","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_notification_rule","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_notification_rule","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_notification_rule","modified_on","DATE","False","False","modified_on             DATE"
"tbl_notification_rule","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_notification_queue","notification_queue_id","NUMBER","True","False","notification_queue_id   NUMBER         NOT NULL"
"tbl_notification_queue","notification_event_id","NUMBER","True","False","notification_event_id   NUMBER         NOT NULL"
"tbl_notification_queue","source_entity_name","VARCHAR2(100)","False","False","source_entity_name      VARCHAR2(100)"
"tbl_notification_queue","source_entity_id","NUMBER","False","False","source_entity_id        NUMBER"
"tbl_notification_queue","recipient_to","VARCHAR2(2000)","True","False","recipient_to            VARCHAR2(2000) NOT NULL"
"tbl_notification_queue","recipient_cc","VARCHAR2(2000)","False","False","recipient_cc            VARCHAR2(2000)"
"tbl_notification_queue","subject_text","VARCHAR2(500)","True","False","subject_text            VARCHAR2(500)  NOT NULL"
"tbl_notification_queue","body_text","CLOB","True","False","body_text               CLOB           NOT NULL"
"tbl_notification_queue","queue_status_id","NUMBER","True","False","queue_status_id         NUMBER         NOT NULL"
"tbl_notification_queue","queued_on","DATE","True","True","queued_on               DATE           DEFAULT SYSDATE NOT NULL"
"tbl_notification_queue","processed_on","DATE","False","False","processed_on            DATE"
"tbl_notification_queue","error_text","VARCHAR2(2000)","False","False","error_text              VARCHAR2(2000)"
"tbl_notification_queue","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_notification_queue","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_notification_queue","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_notification_queue","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_notification_queue","modified_on","DATE","False","False","modified_on             DATE"
"tbl_notification_queue","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_attachment","attachment_id","NUMBER","True","False","attachment_id           NUMBER         NOT NULL"
"tbl_attachment","storage_key","VARCHAR2(500)","True","False","storage_key             VARCHAR2(500)  NOT NULL"
"tbl_attachment","original_file_name","VARCHAR2(500)","True","False","original_file_name      VARCHAR2(500)  NOT NULL"
"tbl_attachment","mime_type","VARCHAR2(200)","False","False","mime_type               VARCHAR2(200)"
"tbl_attachment","file_size_bytes","NUMBER","False","False","file_size_bytes         NUMBER"
"tbl_attachment","uploaded_by","NUMBER","False","False","uploaded_by             NUMBER"
"tbl_attachment","uploaded_on","DATE","True","True","uploaded_on             DATE           DEFAULT SYSDATE NOT NULL"
"tbl_attachment","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_attachment","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_attachment","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_attachment","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_attachment","modified_on","DATE","False","False","modified_on             DATE"
"tbl_attachment","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_attachment_link","attachment_link_id","NUMBER","True","False","attachment_link_id      NUMBER         NOT NULL"
"tbl_attachment_link","attachment_id","NUMBER","True","False","attachment_id           NUMBER         NOT NULL"
"tbl_attachment_link","source_entity_name","VARCHAR2(100)","True","False","source_entity_name      VARCHAR2(100)  NOT NULL"
"tbl_attachment_link","source_entity_id","NUMBER","True","False","source_entity_id        NUMBER         NOT NULL"
"tbl_attachment_link","link_type_id","NUMBER","False","False","link_type_id            NUMBER"
"tbl_attachment_link","remarks","VARCHAR2(1000)","False","False","remarks                 VARCHAR2(1000)"
"tbl_attachment_link","is_primary_link","CHAR(1)","True","True","is_primary_link         CHAR(1)        DEFAULT 'N' NOT NULL"
"tbl_attachment_link","is_active","CHAR(1)","True","True","is_active               CHAR(1)        DEFAULT 'Y' NOT NULL"
"tbl_attachment_link","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_attachment_link","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_attachment_link","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_attachment_link","modified_on","DATE","False","False","modified_on             DATE"
"tbl_attachment_link","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
"tbl_workflow_event","workflow_event_id","NUMBER","True","False","workflow_event_id       NUMBER         NOT NULL"
"tbl_workflow_event","module_code","VARCHAR2(50)","True","False","module_code             VARCHAR2(50)   NOT NULL"
"tbl_workflow_event","source_entity_name","VARCHAR2(100)","True","False","source_entity_name      VARCHAR2(100)  NOT NULL"
"tbl_workflow_event","source_entity_id","NUMBER","True","False","source_entity_id        NUMBER         NOT NULL"
"tbl_workflow_event","action_code","VARCHAR2(50)","True","False","action_code             VARCHAR2(50)   NOT NULL"
"tbl_workflow_event","from_status_id","NUMBER","False","False","from_status_id          NUMBER"
"tbl_workflow_event","to_status_id","NUMBER","False","False","to_status_id            NUMBER"
"tbl_workflow_event","actor_user_id","NUMBER","False","False","actor_user_id           NUMBER"
"tbl_workflow_event","event_on","DATE","True","True","event_on                DATE           DEFAULT SYSDATE NOT NULL"
"tbl_workflow_event","event_remarks","VARCHAR2(2000)","False","False","event_remarks           VARCHAR2(2000)"
"tbl_workflow_event","created_by","NUMBER","False","False","created_by              NUMBER"
"tbl_workflow_event","created_on","DATE","True","True","created_on              DATE           DEFAULT SYSDATE NOT NULL"
"tbl_workflow_event","modified_by","NUMBER","False","False","modified_by             NUMBER"
"tbl_workflow_event","modified_on","DATE","False","False","modified_on             DATE"
"tbl_workflow_event","record_version","NUMBER","True","True","record_version          NUMBER         DEFAULT 1 NOT NULL"
