"PackageName","ProcedureCall","Status","Modules","Methods","ReadObjects","WriteObjects","ObjectRefs","MappingFound","RecommendedTreatment"
"PKG_PG","PKG_PG.P_ADD_SPECIAL_AUDIT_PLAN","Confirmed Active","cs","AddSpecialAuditPlan","T_AU_PRE_PLAN; T_AUDITEE_ENTITIES; DUAL","T_AU_PRE_PLAN","T_CURSOR; T_AU_PRE_PLAN; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_PG","PKG_PG.P_UPDATE_SPECIAL_AUDIT","Confirmed Active","cs","DeleteSpecialAuditPlan; SubmitSpecialAuditPlan","DUAL; T_AU_PRE_PLAN; T_AU_PERIOD; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES","T_AU_PRE_PLAN; T_AU_PLAN","T_CURSOR; T_AU_PRE_PLAN; T_AU_PLAN; T_AU_PERIOD; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_AR","PKG_AR.P_DELETE_RESPONSIBILITY","Confirmed Active","cs","DeleteResponsibilityFromObservation","T_AU_OBSERVATION; T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED; DUAL","T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED","T_CURSOR; T_AU_OBSERVATION; T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES","Likely Active","DB","GetFunctionalListForDashboard","T_AU_ACTIVITY_LOG; V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AUDITEE_ENTITIES","T_AU_ACTIVITY_LOG","T_CURSOR; T_AU_ACTIVITY_LOG; V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_ID; T_AUDITEE_ENTITIES","True","Validate before DDL freeze"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST","Confirmed Active","DB","GetViolationListForDashboard","T_AU_ACTIVITY_LOG; V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AUDITEE_ENTITIES","T_AU_ACTIVITY_LOG","T_CURSOR; T_AU_ACTIVITY_LOG; T_ID; V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_SUB","Confirmed Active","DB","GetSubViolationListForDashboard","T_AU_ACTIVITY_LOG; V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AUDITEE_ENTITIES","T_AU_ACTIVITY_LOG","T_CURSOR; T_AU_ACTIVITY_LOG; V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_ID; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO","Confirmed Active","DB","GetHOFunctionalListForDashboard","V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; T_CONTROL_VIOLATION_SUB; T_RISK; T_AUDITEE_ENTITIES","","T_CURSOR; V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; V_CAT_ID; T_CONTROL_VIOLATION_SUB; V_CAT_NATURE_ID; T_RISK; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_HO","Confirmed Active","DB","GetHOViolationListForDashboard","V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; T_CONTROL_VIOLATION_SUB; T_RISK; T_AUDITEE_ENTITIES","","T_CURSOR; T_ID; V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; V_CAT_ID; T_CONTROL_VIOLATION_SUB; V_CAT_NATURE_ID; T_RISK; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_SUB_HO","Confirmed Active","DB","GetHOSubViolationListForDashboard","V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; T_CONTROL_VIOLATION_SUB; T_RISK; T_AUDITEE_ENTITIES","","T_CURSOR; V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; V_CAT_ID; T_CONTROL_VIOLATION_SUB; V_CAT_NATURE_ID; T_RISK; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GETCHILDPOSTING","Confirmed Active","DB","GetchildpostingForDashboardPanel","T_AUDITEE_ENT_RELATION","","T_CURSOR; T_AUDITEE_ENT_RELATION; T_AUDITEE_ENT_TYPES; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GETPARENTREPOFFICE","Confirmed Active","DB","GetparentrepofficeForDashboardPanel","T_AUDITEE_ENT_RELATION","","T_CURSOR; T_AUDITEE_ENT_RELATION; T_AUDITEE_ENT_TYPES; T_AUDITEE_ENTITIES_MAPING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GETREALTIONSHIPTYPE","Confirmed Active","DB","GetrealtionshiptypeForDashboardPanel","T_AUDITEE_ENT_RELATION; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES_MAPING_FUNCTION","","T_CURSOR; T_AUDITEE_ENT_RELATION; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES_MAPING_FUNCTION","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GETFUNCTIONALRESPONSIBILITYWISEPARA","Confirmed Active","DB","GetFunctionalResponsibilityWisePara","V_FUNCTIONAL_RESPONSIBLITY; V_DASH_BORAD_OF_DIVISIONAL_HEAD","","T_CURSOR; V_FUNCTIONAL_RESPONSIBLITY; V_DASH_BORAD_OF_DIVISIONAL_HEAD","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE","Confirmed Active","DB","GetFunctionalResponsibilityWiseParaForDashboard","T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING; T_RISK; T_AU_PLAN_ENG; T_AU_PERIOD","","T_CURSOR; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING; T_RISK; T_AU_PLAN_ENG; T_AU_PERIOD","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_HO","Confirmed Active","DB","GetHOFunctionalResponsibilityWiseParaForDashboard","V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; T_CONTROL_VIOLATION_SUB; T_RISK; T_AUDITEE_ENTITIES","","T_CURSOR; V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; V_CAT_ID; T_CONTROL_VIOLATION_SUB; V_CAT_NATURE_ID; T_RISK; T_AUDITEE_ENTITIES; V_ID","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_V_WISE","Confirmed Active","DB","GetViolationWiseParaForDashboard","V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","T_CURSOR; V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_ID; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_OLD","Confirmed Active","DB","GetRelationLegacyObservationForDashboard","AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_NEW","Confirmed Active","DB","GetRelationAISObservationForDashboard","AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE","Confirmed Active","DB","GetRelationObservationForDashboard","AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_RISK_BASEPLAN","Confirmed Active","DB","GetEntitiesRiskBasePlanForDashboard","V_R_RISKBASE_PLANNING","","T_CURSOR; V_R_RISKBASE_PLANNING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_AUDIT_PERFORMANCE","Confirmed Active","DB","GetAuditPerformanceForDashboard","V_AUDIT_PERFORMANCE","","T_CURSOR; V_AUDIT_PERFORMANCE","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASHBORAD_SCORECARD","Confirmed Active","DB","GetAuditPerformanceChartForDashboard","T_DASHBOARD_SCORECARD","","T_CURSOR; T_DASHBOARD_SCORECARD","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_REPETITIVE","Confirmed Active","DB","GetRepetativeParaForDashboard","V_R_REPEATED_VOILATIONS","","T_CURSOR; V_R_REPEATED_VOILATIONS; T_ID","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_FUNCTIONAL_REPORTING_OFFICE_WISE_ANALYSIS","Confirmed Active","DB","GetReportingOfficeWiseObservations","AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES_MAPING","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES_MAPING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_FUNCTIONAL_ENTITY_WISE_ANALYSIS","Confirmed Active","DB","GetEntityWiseObservations","V_P_FUNCTIONAL_ENTITY_WISE_ANALYSIS; T_AUDITEE_ENTITIES; V_GM_MAPPING; T_AUDITEE_ENTITIES_MAPING; V_P_FUNCTIONAL_ENTITY_WISE_ANALYSIS_OPS","","T_CURSOR; V_P_FUNCTIONAL_ENTITY_WISE_ANALYSIS; T_AUDITEE_ENTITIES; V_GM_MAPPING; T_AUDITEE_ENTITIES_MAPING; V_P_FUNCTIONAL_ENTITY_WISE_ANALYSIS_OPS","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_FUNCTIONAL_ANALYSIS_DETAILS","Confirmed Active","DB","GetAnnexureWiseObservations","PARA_ADDED_ON; P_REF_DATE; VW_AU_POST_COMPLIANCE_FULL; T_AUDIT_CHECKLIST_ANNEXURE_PROCESS; T_AUDIT_CHECKLIST_ANNEXURE_MAPPING; T_AUDIT_CHECKLIST_ANNEXURE; AIS_T_AU_POST_COMPLIANCE; T_AUDITEE_ENTITIES_MAPING","","T_CURSOR; T_AUDIT_CHECKLIST_ANNEXURE_PROCESS; T_AUDIT_CHECKLIST_ANNEXURE_MAPPING; T_AUDIT_CHECKLIST_ANNEXURE; AIS_T_AU_POST_COMPLIANCE; T_AUDITEE_ENTITIES_MAPING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_FUNCTION_ANNEXURE","Low-Confidence / Needs Verification","DB","GetFunctionAnnexures","T_AUDIT_CHECKLIST_ANNEXURE; V_CIA_ANALYSIS; V_GM_MAPPING","","T_CURSOR; T_AUDIT_CHECKLIST_ANNEXURE; V_CIA_ANALYSIS; V_GM_MAPPING","True","Investigate before exclusion; package source not fully mapped"
"PKG_DB","PKG_DB.P_FUNCTIONAL_ENTITY_WISE_PARAS","Confirmed Active","DB","GetEntityWiseObservationDetail","T_USER; V_DASH_BORAD_PARA_DEATILS; T_AUDITEE_ENTITIES_MAPING","","T_CURSOR; T_USER; V_DASH_BORAD_PARA_DEATILS; T_AUDITEE_ENTITIES_MAPING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_FUNCTION_ANNEXURE_PARAS","Confirmed Active","DB","GetFunctionalObservations","T_AUDIT_CHECKLIST_ANNEXURE; V_CIA_ANALYSIS; T_AUDITEE_ENTITIES","","T_CURSOR; T_AUDIT_CHECKLIST_ANNEXURE; V_CIA_ANALYSIS; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_FUNCTION_ANNEXURE_PARAS_TEXT","Confirmed Active","DB","GetFunctionalObservationText","T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT","","T_CURSOR; T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_PARA","Confirmed Active","DB","GetFunctionalRespDetailPara","T_AUDIT_CHECKLIST_ANNEXURE; AIS_T_AU_POST_COMPLIANCE; T_AUDITEE_ENTITIES","","T_CURSOR; T_AUDIT_CHECKLIST_ANNEXURE; AIS_T_AU_POST_COMPLIANCE; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_PARA_SUMMARY","Confirmed Active","DB","GetFunctionalRespSummaryPara","T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; V_CIA_ANALYSIS; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","T_CURSOR; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; V_CIA_ANALYSIS; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","True","Keep within future-state module design"
"PKG_DB","PKG_DB.P_COMPLIANCE_SUMMARY","Confirmed Active","DB","GetComplianceSummary","T_AUDITEE_ENTITIES_MAPING; V_GET_PARA_COMPLIANCE_SUMMARY; T_AUDITEE_ENT_TYPES","","T_CURSOR; V_F; T_AUDITEE_ENTITIES_MAPING; V_GET_PARA_COMPLIANCE_SUMMARY; T_AUDITEE_ENT_TYPES","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GETAUDITCHECKLISTANNEXURECIRCULARS","Likely Active","FAD","GetAuditChecklistAnnexureCirculars","T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR","","T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR","True","Validate before DDL freeze"
"PKG_AR","PKG_AR.P_GET_RESPONSIBILITY_FOR_AUTHORIZE","Confirmed Active","FAD","GetResponsibilityForAuthorize","T_AU_OBSERVATION_RESPONSIBILITY_UPDATED; V_SERVICE_EMPLOYEEINFO","","T_CURSOR; T_AU_OBSERVATION_RESPONSIBILITY_UPDATED; V_SERVICE_EMPLOYEEINFO","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GETAUDITEMPLOYEES","Confirmed Active","FAD","GetFadAuditEmployees","T_AU_TBL_ALLOCATIONS; T_AUDIT_EMP","","T_CURSOR; T_AU_TBL_ALLOCATIONS; T_AUDIT_EMP","True","Keep within future-state module design"
"PKG_AR","PKG_AR.P_RESPONIBILITYFOROLDPARA","Confirmed Active","FAD","AddResponsibilityforoldparas","AIS_T_AU_POST_COMPLIANCE; DUAL; T_AU_OBSERVATION_RESPONSIBILITY_UPDATED","T_AU_OBSERVATION_RESPONSIBILITY_UPDATED; MULTIPLE","T_CURSOR; V_IND; V_MSG; V_ACTION; V_NEW_ID; AIS_T_AU_POST_COMPLIANCE; T_AU_OBSERVATION_RESPONSIBILITY_UPDATED","True","Keep within future-state module design"
"PKG_AR","PKG_AR.P_GETOBSERVATIONSFORMANAGEAUDITPARAS","Confirmed Active","FAD","GetObservationsForManageAuditParas","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AUDIT_CHECKLIST_ANNEXURE; T_AU_OBSERVATION_UPDATED_REFERENCE","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AUDIT_CHECKLIST_ANNEXURE; T_AU_OBSERVATION_UPDATED_REFERENCE","True","Keep within future-state module design"
"PKG_AR","PKG_AR.P_GETOBSERVATIONSDETAILSFORMANAGEAUDITPARAS","Confirmed Active","FAD","GetObservationDetailsForManageAuditParas","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AUDIT_CHECKLIST_ANNEXURE; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AUDIT_CHECKLIST_ANNEXURE; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT","True","Keep within future-state module design"
"PKG_AR","PKG_AR.GETRESPONSIBLEPPNOFOROLDPARA","Confirmed Active","FAD","GetResponsiblePPNOforoldPara","V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO; V_SERVICE_EMPLOYEEINFO","","T_CURSOR; V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO; V_SERVICE_EMPLOYEEINFO","True","Keep within future-state module design"
"PKG_AR","PKG_AR.P_GET_PARA_DETAILS_FOR_AUTHORIZE","Confirmed Active","FAD","GetObservationsForMangeAuditParasForAuthorization","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AU_OBSERVATION_UPDATED_REFERENCE; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_ANNEXURE; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT","","T_CURSOR; AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AU_OBSERVATION_UPDATED_REFERENCE; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_ANNEXURE; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT","True","Keep within future-state module design"
"PKG_AR","PKG_AR.P_GET_PARA_CHANGES_FOR_AUTHORIZE","Confirmed Active","FAD","GetProposedChangesInManageParasAuth","T_AU_OBSERVATION_UPDATED_REFERENCE; T_AUDIT_CHECKLIST_ANNEXURE; T_RISK","","T_CURSOR; T_AU_OBSERVATION_UPDATED_REFERENCE; T_AUDIT_CHECKLIST_ANNEXURE; T_RISK","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_SEARCHREFERENCES","Confirmed Active","FAD","SearchReferences","T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR","","T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GETENTITYTASKSUMMARY","Confirmed Active","FAD","GetEntityTaskSummary","YOUR; T_AU_TBL_ALLOCATIONS; T_AUDITEE_ENTITIES; AIS_T_AU_POST_COMPLIANCE","","T_AU_TBL_ALLOCATIONS; T_AUDITEE_ENTITIES; T_ENTITIES; AIS_T_AU_POST_COMPLIANCE","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GETPARAREFERENCES","Likely Active","FAD","GetParaReferenceLinks; GetParaReferences","TBL_PARA_REFERENCE_LINKS","REFERENCE","TBL_PARA_REFERENCE_LINKS","True","Validate before DDL freeze"
"PKG_FAD","PKG_FAD.P_GETPARATEXT","Confirmed Active","FAD","Get_All_Para_Text; GetParaText","V_GET_ALL_PARA_TEXT_FOR_REFERENCE","","V_GET_ALL_PARA_TEXT_FOR_REFERENCE","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_MANAGEREFERENCE","Low-Confidence / Needs Verification","FAD","private","T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR; TBL_PARA_REFERENCE_LINKS; DUAL","T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR; TBL_PARA_REFERENCE_LINKS; AIS_T_AU_POST_COMPLIANCE","T_CURSOR; V_TOTAL_LINKS; V_NEW_REF_ID; V_FINAL_REF_ID; T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR; TBL_PARA_REFERENCE_LINKS; AIS_T_AU_POST_COMPLIANCE","True","Investigate before exclusion; package source not fully mapped"
"PKG_FAD","PKG_FAD.P_GET_PARA_STATUS_REQUEST","Confirmed Active","FAD","GETPARASTATUSCHANGEREQUEST","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AUDIT_CHECKLIST_ANNEXURE; AIS_T_PARA_STATUS_CHANGE_LOG","","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AUDIT_CHECKLIST_ANNEXURE; AIS_T_PARA_STATUS_CHANGE_LOG","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_ADD_PARA_STATUS_CHANGE","Confirmed Active","FAD","ADDPARASTATUSCHANGEREQUEST","AIS_T_AU_POST_COMPLIANCE; DUAL","AIS_T_PARA_STATUS_CHANGE_LOG","V_OLD_STATUS; AIS_T_AU_POST_COMPLIANCE; AIS_T_PARA_STATUS_CHANGE_LOG","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GET_PARA_STATUS_AUTHORIZATION","Confirmed Active","FAD","GETPARASTATUSAUTHORIZATION","AIS_T_PARA_STATUS_CHANGE_LOG; AIS_T_AU_POST_COMPLIANCE","","AIS_T_PARA_STATUS_CHANGE_LOG; AIS_T_AU_POST_COMPLIANCE","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GET_IAS_PARA_TEXT","Confirmed Active","FAD","GetIASParaText","V_GET_IAS_PARA_TEXT","","V_GET_IAS_PARA_TEXT","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_AUTHORIZE_PARA_STATUS_CHANGE","Confirmed Active","FAD","AUTHORIZEPARASTATUSCHANGEREQUEST","AIS_T_PARA_STATUS_CHANGE_LOG; V_GET_AIS_POST_COMPLIANCE_AIS_FOR_PARA_CHANGE; AIS_T_AU_POST_COMPLIANCE_HISTORY; T_GROUPS; DUAL","THE; AIS_T_PARA_STATUS_CHANGE_LOG; COMPLIANCE; AIS_T_AU_POST_COMPLIANCE; HISTORY; AIS_T_AU_POST_COMPLIANCE_HISTORY","V_COM_ID; V_NEW_STATUS; V_ACTION; V_ROLE_ID; V_STATUS_ID; V_CYCLE; V_MAKER_REMARKS; V_DIRECTION; AIS_T_PARA_STATUS_CHANGE_LOG; V_GET_AIS_POST_COMPLIANCE_AIS_FOR_PARA_CHANGE; AIS_T_AU_POST_COMPLIANCE; AIS_T_AU_POST_COMPLIANCE_HISTORY; T_GROUPS","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GET_ROLE_RESPONSIBLE","Confirmed Active","FAD","GetRoleResponsibleForChecklistDetail","T_AU_ACTIVITY_LOG; T_HR_DESIGNATIONS","T_AU_ACTIVITY_LOG","T_CURSOR; T_AU_ACTIVITY_LOG; T_HR_DESIGNATIONS","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GET_PROCESS_OWNER","Confirmed Active","FAD","GetProcOwnerForChecklistDetail","T_AU_ACTIVITY_LOG; T_AUDITEE_ENTITIES","T_AU_ACTIVITY_LOG","T_CURSOR; T_AU_ACTIVITY_LOG; T_AUDITEE_ENTITIES","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GET_VIOLATIONS","Confirmed Active","FAD","GetViolationsForChecklistDetail","T_R_SUB_GROUP","","T_CURSOR; T_R_SUB_GROUP","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GETNEWPARASFORRESPONSEAUTHORIZE","Confirmed Active","FAD","GetCurrentParasForStatusChangeRequestAuthorize","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AU_PERIOD; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION_STATUS; T_AU_NEW_PARAS_STATUS_CHANGE_LOG; T_RISK; T_AUDITEE_ENTITIES_MAPING_FAD","","T_CURSOR; T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AU_PERIOD; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION_STATUS; T_AU_NEW_PARAS_STATUS_CHANGE_LOG; T_RISK; T_AUDITEE_ENTITIES_MAPING_FAD","True","Keep within future-state module design"
"PKG_FAD","PKG_FAD.P_GETENTITIESFORLEGACYPARA","Likely Active","FAD","GetLegacyParasEntitiesFAD","T_AU_OLD_PARAS_FAD; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING_FAD","","T_CURSOR; T_AU_OLD_PARAS_FAD; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING_FAD","True","Validate before DDL freeze"
"PKG_FAD","PKG_FAD.P_GET_SETTLED_PARA_ENTITIES","Confirmed Active","FAD","GetSettledParasEntitiesForMonitoringFAD","V_P_GET_SETTLED_PARA_DETAILS; T_AUDITEE_ENTITIES; T_AU_POST_COMPLIANCE_SETTLEMETMENT_HISTORY; T_AUDITEE_ENTITIES_MAPING_FAD","","T_CURSOR; V_P_GET_SETTLED_PARA_DETAILS; T_AUDITEE_ENTITIES; T_AU_POST_COMPLIANCE_SETTLEMETMENT_HISTORY; T_AUDITEE_ENTITIES_MAPING_FAD","True","Keep within future-state module design"
