"Pattern","File","Line","Text"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Setup\sub_process_authorize.cshtml","127","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Setup\sub_process_authorize.cshtml","128","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Setup\sub_process_authorize.cshtml","129","<h5 class=""modal-title"">Comments</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Setup\sub_process_authorize.cshtml","130","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Setup\sub_process_authorize.cshtml","134","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Setup\sub_process_authorize.cshtml","144","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Setup\sub_process_authorize.cshtml","145","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Shared\Error.cshtml","7","<div class=""alert alert-danger"" role=""alert"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Shared\Error.cshtml","8","<h1 class=""alert-heading"">Something went wrong.</h1>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Shared\StatusCode.cshtml","8","<div class=""alert alert-warning"" role=""alert"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Shared\StatusCode.cshtml","9","<h1 class=""alert-heading"">We couldn't process your request.</h1>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\account_opening.cshtml","55","<div id=""newVoucherCheckingDialog"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\account_opening.cshtml","56","<div class=""modal-xl modal-dialog"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\account_opening.cshtml","57","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\account_opening.cshtml","58","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\account_opening.cshtml","59","<h5 class=""modal-title"">New Account Opening Record</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\account_opening.cshtml","60","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\account_opening.cshtml","64","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\account_opening.cshtml","89","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\account_opening.cshtml","90","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\cash_count.cshtml","58","<div id=""newVoucherCheckingDialog"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\cash_count.cshtml","59","<div class=""modal-xl modal-dialog"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\cash_count.cshtml","60","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\cash_count.cshtml","61","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\cash_count.cshtml","62","<h5 class=""modal-title"">New Cash Counter Record</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\cash_count.cshtml","63","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\cash_count.cshtml","67","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\cash_count.cshtml","111","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\cash_count.cshtml","112","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\fixed_assets.cshtml","57","<div id=""newFixedAssetDialog"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\fixed_assets.cshtml","58","<div class=""modal-xl modal-dialog"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\fixed_assets.cshtml","59","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\fixed_assets.cshtml","60","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\fixed_assets.cshtml","61","<h5 class=""modal-title"">New Fixed Assets Record</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\fixed_assets.cshtml","62","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\fixed_assets.cshtml","66","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\fixed_assets.cshtml","91","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\fixed_assets.cshtml","92","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\loan_case_file.cshtml","50","<div id=""newLoanCaseFileDialog"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\loan_case_file.cshtml","51","<div class=""modal-xl modal-dialog"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\loan_case_file.cshtml","52","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\loan_case_file.cshtml","53","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\loan_case_file.cshtml","54","<h5 class=""modal-title"">New Loan Case Record</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\loan_case_file.cshtml","55","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\loan_case_file.cshtml","59","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\loan_case_file.cshtml","92","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\loan_case_file.cshtml","93","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\voucher_checking.cshtml","53","<div id=""newVoucherCheckingDialog"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\voucher_checking.cshtml","54","<div class=""modal-xl modal-dialog"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\voucher_checking.cshtml","55","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\voucher_checking.cshtml","56","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\voucher_checking.cshtml","57","<h5 class=""modal-title"">New Voucher Checking Record</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\voucher_checking.cshtml","58","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\voucher_checking.cshtml","62","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\voucher_checking.cshtml","79","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\WorkingPaper\voucher_checking.cshtml","80","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\FinalizeReport.cshtml","27","@if (TempData[""FieldAuditReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\FinalizeReport.cshtml","29","<div class=""alert alert-info"">@TempData[""FieldAuditReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\KpiSnapshot.cshtml","28","@if (TempData[""FieldAuditReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\KpiSnapshot.cshtml","30","<div class=""alert alert-info"">@TempData[""FieldAuditReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\NarrativeSections.cshtml","138","@if (TempData[""FieldAuditReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\NarrativeSections.cshtml","140","<div class=""alert alert-info"">@TempData[""FieldAuditReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\NplSnapshot.cshtml","28","@if (TempData[""FieldAuditReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\NplSnapshot.cshtml","30","<div class=""alert alert-info"">@TempData[""FieldAuditReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\ReportOverview.cshtml","32","@if (TempData[""FieldAuditReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\ReportOverview.cshtml","34","<div class=""alert alert-info"">@TempData[""FieldAuditReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\StaffSnapshot.cshtml","26","@if (TempData[""FieldAuditReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\FieldAuditReport\StaffSnapshot.cshtml","28","<div class=""alert alert-info"">@TempData[""FieldAuditReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\AuditObjectiveScope.cshtml","27","@if (TempData[""ManReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\AuditObjectiveScope.cshtml","29","<div class=""alert alert-info"">@TempData[""ManReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\Cover.cshtml","29","@if (TempData[""ManReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\Cover.cshtml","31","<div class=""alert alert-info"">@TempData[""ManReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\ExecutiveSummary.cshtml","26","@if (TempData[""ManReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\ExecutiveSummary.cshtml","28","<div class=""alert alert-info"">@TempData[""ManReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\Finalize.cshtml","27","@if (TempData[""ManReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\Finalize.cshtml","29","<div class=""alert alert-info"">@TempData[""ManReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\Home.cshtml","25","@if (TempData[""ManReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\Home.cshtml","27","<div class=""alert alert-info"">@TempData[""ManReportMessage""]</div>"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\StaffSnapshot.cshtml","26","@if (TempData[""ManReportMessage""] != null)"
"tempdata","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\MANReport\StaffSnapshot.cshtml","28","<div class=""alert alert-info"">@TempData[""ManReportMessage""]</div>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","38","<label>Controlling/Reporting Office</label>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","42","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","35","<div class=""modal fade"" id=""apiMasterModal"" tabindex=""-1"" aria-hidden=""true"">"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\audit_comp_management.cshtml","35","<h5>Controlling/Reporting Office</h5>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\audit_comp_management.cshtml","39","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","55","<th class=""col-md-auto"">Reporting Office Code</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","56","<th class=""col-md-auto "">Reporting Office Name </th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","57","<th class=""col-md-auto"">Reporting Office Status</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","58","<th class=""col-md-auto"">Reporting Office Indicator</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_gm_reporting_div_management.cshtml","31","<h5>Controlling/Reporting Office</h5>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_gm_reporting_div_management.cshtml","35","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_gm_reporting_div_management.cshtml","100","<script src=""~/js/csp/Views_AdministrationPanel_entity_gm_reporting_div_management.js?v=1""></script>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_relationship.cshtml","43","<label>Controlling/Reporting Office</label>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_relationship.cshtml","47","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\gm_repo_line_management.cshtml","2","ViewData[""Title""] = ""Entites GM/Reporting Line Management"";"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\gm_repo_line_management.cshtml","10","<h3 style="" display:block;color: #be0e43"">Entites GM/Reporting Line Management</h3>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\gm_repo_line_management.cshtml","31","<h5>Controlling/Reporting Office</h5>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\gm_repo_line_management.cshtml","35","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\gm_repo_line_management.cshtml","46","<th>Reporting Line</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\gm_repo_line_management.cshtml","79","<h5>Reporting Line</h5>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\gm_repo_line_management.cshtml","83","<option id=""0"" value=""0"" selected=""selected"">--Select Reporting Line--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\gm_repo_line_management.cshtml","85","if (ViewData[""ReportingOffList""] != null)"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\gm_repo_line_management.cshtml","87","foreach (var item in (dynamic)(ViewData[""ReportingOffList""]))"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ManageVersionHistory.cshtml","26","<li class=""timeline-item mb-5 position-relative"" data-aos=""fade-up"" data-aos-delay=""@(i * 50)"">"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ManageVersionHistory.cshtml","77","<div class=""modal fade"" id=""addVersionModal"" tabindex=""-1"" aria-labelledby=""addVersionModalLabel"" aria-hidden=""true"">"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ManageVersionHistory.cshtml","112","<div class=""modal fade"" id=""editVersionModal"" tabindex=""-1"" aria-labelledby=""editVersionModalLabel"" aria-hidden=""true"">"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\manage_entity_mapping.cshtml","102","<option value=""reporting"">Reporting</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\manage_user.cshtml","42","<label>Controlling/Reporting Office</label>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\manage_user.cshtml","46","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\manage_user.cshtml","204","<td style=""text-align:left;""><h6>Controlling/Reporting Office</h6></td>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\setup_engagement_reversal.cshtml","44","<label>Controlling/Reporting Office</label>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\setup_engagement_reversal.cshtml","48","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\setup_observation_reversal.cshtml","43","<label>Controlling/Reporting Office</label>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\setup_observation_reversal.cshtml","47","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\status_reversal_audit_entities.cshtml","43","<label>Controlling/Reporting Office</label>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\status_reversal_audit_entities.cshtml","47","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AuditeePortal\Para_Text_Update_FAD.cshtml","2","ViewData[""Title""] = ""Para_Text_Update_FAD"";"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AuditeePortal\Para_Text_Update_FAD.cshtml","9","<h3 style="" display:block;color: #be0e43"">Para Text Update FAD</h3>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AuditeePortal\Para_Text_Update_FAD.cshtml","170","<script src=""~/js/csp/Views_AuditeePortal_Para_Text_Update_FAD.js?v=1""></script>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AuditeePortal\Reply.cshtml","13","<table class=""table table-bordered table-sm mb-0 mt-3 bg-white table-hover table-striped"" style=""width:600px"" id=""Joining Report"">"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AuditeePortal\Reply.cshtml","16","<td style=""text-align:left;"" colspan=""8""><h6>Audit Report:</h6></td>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AuditeePortal\Reply.cshtml","56","<td class=""mh-50"" style=""text-align:left;"" colspan=""6""><h6>Audit Report</h6></td>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\BAC\cia_analysis.cshtml","76","<th class=""col-md-auto text-light"">Reporting Office</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\CAU\OM\om_assignment.cshtml","174","<th class=""col-md- auto font-weight-bold"">Report Frequency</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\CAU\OM\om_assignment.cshtml","278","<label class=""font-weight-bold"">Report Frequency</label>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\CAU\OM\om_assignment.cshtml","279","<select id=""reportFreq_box_stage3Model"" class=""form-control form-select"">"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\CAU\OM\om_assignment.cshtml","341","<select id=""reportFreq_box_stage4Model"" class=""form-control form-select"">"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\CAU\reports.cshtml","268","<script src=""~/js/csp/Views_CAU_reports.js?v=1""></script>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\annex_wise_obs.cshtml","76","<th class=""col-md-auto text-light"">Reporting Office</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\compliance_summary.cshtml","23","<th class=""col-md-auto text-center text-light"">At Reporting Office</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\compliance_summary.cshtml","58","<th class=""col-md-auto text-center text-light"">At Reporting Office</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\entity_wise_obs.cshtml","21","<th class=""col-md-auto text-light"">Reporting Office</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\functional_resp_wise_paras.cshtml","44","<th class=""col-md-auto"">Reporting Office</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\para_view.cshtml","62","<label class=""text-bold"">Controlling/Reporting Office</label>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\para_view.cshtml","66","<option id=""0"" value=""0"" selected=""selected"">--Select Controlling/Reporting Office--</option>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\reporting_wise_obs.cshtml","6","ViewData[""Title""] = ""Reporting Office Wise Observations"";"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\reporting_wise_obs.cshtml","21","<th class=""col-md-auto text-light"">Reporting Office</th>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\reporting_wise_obs.cshtml","35","<script src=""~/js/csp/Views_Dashboard_reporting_wise_obs.js?v=1""></script>"
"report_views","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\Dashboard\serious_fraudulent_obs_gm.cshtml","99","<th class=""col-md- auto font-weight-bold"">Reporting Office</th>"
