page_key,page_key,view_name,controller_name,action_name,http_method,call_type,source_type,confidence_level,Api Path,
217,217,AdministrationPanel/entity_addition.cshtml,ApiCalls,add_ais_entity_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_ais_entity_for_admin_panel_entity_addition,
217,217,AdministrationPanel/entity_addition.cshtml,ApiCalls,get_ais_entity_existing_mapping_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_ais_entity_existing_mapping_for_admin_panel_entity_addition,
217,217,AdministrationPanel/entity_addition.cshtml,ApiCalls,get_ais_entities_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_ais_entities_for_admin_panel_entity_addition,
217,217,AdministrationPanel/entity_addition.cshtml,ApiCalls,add_ais_entity_mapping_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_ais_entity_mapping_for_admin_panel_entity_addition,
217,217,AdministrationPanel/entity_addition.cshtml,ApiCalls,update_ais_entity_mapping_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_ais_entity_mapping_for_admin_panel_entity_addition,
206,206,AdministrationPanel/review_audit_checklist.cshtml,Setup,process_transactions,POST,AJAX,VIEW,MEDIUM, /Setup/process_transactions,
206,206,AdministrationPanel/review_audit_checklist.cshtml,Setup,recommend_process_transaction_by_reviewer,POST,AJAX,VIEW,MEDIUM, /Setup/recommend_process_transaction_by_reviewer,
206,206,AdministrationPanel/review_audit_checklist.cshtml,Setup,reffered_back_process_transaction_by_reviewer,POST,AJAX,VIEW,MEDIUM, /Setup/reffered_back_process_transaction_by_reviewer,
215,215,AdministrationPanel/setup_observation_reversal.cshtml,ApiCalls,getparentrel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrel,
215,215,AdministrationPanel/setup_observation_reversal.cshtml,ApiCalls,getpostplace,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplace,
215,215,AdministrationPanel/setup_observation_reversal.cshtml,ApiCalls,get_engagements_details_for_status_reversal,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_engagements_details_for_status_reversal,
215,215,AdministrationPanel/setup_observation_reversal.cshtml,ApiCalls,get_observation_details_for_status_reversal,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_details_for_status_reversal,
215,215,AdministrationPanel/setup_observation_reversal.cshtml,ApiCalls,get_observation_details_for_status_reversal,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_details_for_status_reversal,
215,215,AdministrationPanel/setup_observation_reversal.cshtml,ApiCalls,update_observation_status_for_reversal,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_status_for_reversal,
191,191,AdministrationPanel/status_reversal_audit_entities.cshtml,ApiCalls,getparentrel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrel,
191,191,AdministrationPanel/status_reversal_audit_entities.cshtml,ApiCalls,getpostplace,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplace,
191,191,AdministrationPanel/status_reversal_audit_entities.cshtml,ApiCalls,getAISEntities,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getAISEntities,
191,191,AdministrationPanel/status_reversal_audit_entities.cshtml,ApiCalls,getCBASEntities,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getCBASEntities,
191,191,AdministrationPanel/status_reversal_audit_entities.cshtml,ApiCalls,getERPEntities,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getERPEntities,
191,191,AdministrationPanel/status_reversal_audit_entities.cshtml,ApiCalls,getHREntities,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getHREntities,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/gm_repo_line_management.cshtml,ApiCalls,getparentrel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrel,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/gm_repo_line_management.cshtml,ApiCalls,getpostplace,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplace,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/gm_repo_line_management.cshtml,ApiCalls,update_gm_reporting_line_office,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_gm_reporting_line_office,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/manage_entity_type.cshtml,ApiCalls,get_entity_types,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_entity_types,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/manage_entity_type.cshtml,ApiCalls,update_entity_types,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_entity_types,
324,324,AdministrationPanel/authorize_auditee_entities_update.cshtml,ApiCalls,GetAuditeeEntitiesPendingAuthorization,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetAuditeeEntitiesPendingAuthorization,
324,324,AdministrationPanel/authorize_auditee_entities_update.cshtml,ApiCalls,GetAuditeeEntityByIdforAuthorization,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetAuditeeEntityByIdforAuthorization,
324,324,AdministrationPanel/authorize_auditee_entities_update.cshtml,ApiCalls,UpdateAuditeeEntity,POST,AJAX,VIEW,MEDIUM, /ApiCalls/UpdateAuditeeEntity,
324,324,AdministrationPanel/authorize_auditee_entities_update.cshtml,ApiCalls,UpdateAuditeeEntity,POST,AJAX,VIEW,MEDIUM, /ApiCalls/UpdateAuditeeEntity,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/memo_status.cshtml,Setup,department_add,POST,AJAX,VIEW,MEDIUM, /Setup/department_add,
278,278,AdministrationPanel/ManagePublicHolidays.cshtml,g_asiBaseURL + ,ApiCalls,GET,AJAX,VIEW,MEDIUM, /ApiCalls/get_all_public_holidays,
278,278,AdministrationPanel/ManagePublicHolidays.cshtml,g_asiBaseURL + ,ApiCalls,GET,AJAX,VIEW,MEDIUM, /ApiCalls/add_public_holiday,
262,262,AdministrationPanel/sub_menu_management.cshtml,ApiCalls,get_sub_menu_for_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_sub_menu_for_admin_panel,
262,262,AdministrationPanel/sub_menu_management.cshtml,ApiCalls,add_sub_menu_for_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_sub_menu_for_admin_panel,
262,262,AdministrationPanel/sub_menu_management.cshtml,ApiCalls,update_sub_menu_for_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_sub_menu_for_admin_panel,
262,262,AdministrationPanel/sub_menu_management.cshtml,ApiCalls,get_sub_menu_for_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_sub_menu_for_admin_panel,
43,43,AdministrationPanel/manage_user.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
43,43,AdministrationPanel/manage_user.cshtml,ApiCalls,getparentrel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrel,
43,43,AdministrationPanel/manage_user.cshtml,ApiCalls,getpostplace,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplace,
43,43,AdministrationPanel/manage_user.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
43,43,AdministrationPanel/manage_user.cshtml,ApiCalls,FindUsers,POST,AJAX,VIEW,MEDIUM, /api/users/find,
43,43,AdministrationPanel/manage_user.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
43,43,AdministrationPanel/manage_user.cshtml,ApiCalls,get_departments,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_departments,
43,43,AdministrationPanel/manage_user.cshtml,AdministrationPanel,update_user,POST,AJAX,VIEW,MEDIUM, /AdministrationPanel/update_user,
43,43,AdministrationPanel/manage_user.cshtml,ApiCalls,add_new_user,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_new_user,
58,58,AdministrationPanel/menu_assignment.cshtml,AdministrationPanel,menu_pages,POST,AJAX,VIEW,MEDIUM, /AdministrationPanel/menu_pages,
58,58,AdministrationPanel/menu_assignment.cshtml,ApiCalls,menu_pages_updation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/menu_pages_updation,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/manage_entity_relations.cshtml,ApiCalls,get_entity_relations,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_entity_relations,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/manage_entity_relations.cshtml,ApiCalls,update_entity_types,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_entity_types,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/risk_model.cshtml,Setup,department_add,POST,AJAX,VIEW,MEDIUM, /Setup/department_add,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/audit_criteria.cshtml,Setup,branch_add,POST,AJAX,VIEW,MEDIUM, /Setup/branch_add,
59,59,AdministrationPanel/pages_management.cshtml,ApiCalls,get_sub_menu_for_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_sub_menu_for_admin_panel,
59,59,AdministrationPanel/pages_management.cshtml,ApiCalls,get_menu_pages_for_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_menu_pages_for_admin_panel,
59,59,AdministrationPanel/pages_management.cshtml,ApiCalls,add_menu_page_for_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_menu_page_for_admin_panel,
59,59,AdministrationPanel/pages_management.cshtml,ApiCalls,update_menu_page_for_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_menu_page_for_admin_panel,
59,59,AdministrationPanel/pages_management.cshtml,ApiCalls,get_sub_menu_for_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_sub_menu_for_admin_panel,
323,323,AdministrationPanel/update_auditee_entities.cshtml,ApiCalls,GetAuditeeEntitiesByTypeId,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetAuditeeEntitiesByTypeId,
323,323,AdministrationPanel/update_auditee_entities.cshtml,ApiCalls,UpdateAuditeeEntity,POST,AJAX,VIEW,MEDIUM, /ApiCalls/UpdateAuditeeEntity,
251,251,AdministrationPanel/manage_user_rights.cshtml,ApiCalls,admin_get_new_users,POST,AJAX,VIEW,MEDIUM, /ApiCalls/admin_get_new_users,
251,251,AdministrationPanel/manage_user_rights.cshtml,ApiCalls,admin_get_user_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/admin_get_user_details,
251,251,AdministrationPanel/manage_user_rights.cshtml,ApiCalls,admin_get_user_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/admin_get_user_details,
251,251,AdministrationPanel/manage_user_rights.cshtml,ApiCalls,update_new_user_admin_panel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_new_user_admin_panel,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/audit_observation_text.cshtml,Setup,department_add,POST,AJAX,VIEW,MEDIUM, /Setup/department_add,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/manage_ent_audit_dept.cshtml,ApiCalls,get_manage_ent_audit_dept,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_manage_ent_audit_dept,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/manage_ent_audit_dept.cshtml,ApiCalls,add_manage_entities_audit_department,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_manage_entities_audit_department,
,MULTIPLE_OR_UNKNOWN,AdministrationPanel/manage_ent_audit_dept.cshtml,ApiCalls,update_manage_entities_audit_department,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_manage_entities_audit_department,
269,269,Setup/manage_annexure.cshtml,ApiCalls,get_annexures,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_annexures,
269,269,Setup/manage_annexure.cshtml,ApiCalls,update_annexure,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_annexure,
269,269,Setup/manage_annexure.cshtml,ApiCalls,add_annexure,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_annexure,
,MULTIPLE_OR_UNKNOWN,Setup/manage_checklist.cshtml,ApiCalls,update_audit_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_checklist,
,MULTIPLE_OR_UNKNOWN,Setup/manage_checklist.cshtml,ApiCalls,add_audit_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_audit_checklist,
,MULTIPLE_OR_UNKNOWN,Setup/Manage_audit_zone_branches.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
,MULTIPLE_OR_UNKNOWN,Setup/Manage_audit_zone_branches.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
,MULTIPLE_OR_UNKNOWN,Setup/Manage_audit_zone_branches.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
,MULTIPLE_OR_UNKNOWN,Setup/Manage_audit_zone_branches.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
,MULTIPLE_OR_UNKNOWN,Setup/Manage_audit_zone_branches.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
274,274,Setup/remove_duplicate_sub_process.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
274,274,Setup/remove_duplicate_sub_process.cshtml,ApiCalls,merge_duplicate_sub_process,POST,AJAX,VIEW,MEDIUM, /ApiCalls/merge_duplicate_sub_process,
,MULTIPLE_OR_UNKNOWN,Setup/departments.cshtml,Setup,department_add,POST,AJAX,VIEW,MEDIUM, /Setup/department_add,
275,275,Setup/authorize_remove_duplicate_sub_process.cshtml,ApiCalls,get_duplicate_Sub_Processes,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_duplicate_Sub_Processes,
275,275,Setup/authorize_remove_duplicate_sub_process.cshtml,ApiCalls,authorize_merge_duplicate_sub_process,POST,AJAX,VIEW,MEDIUM, /ApiCalls/authorize_merge_duplicate_sub_process,
28,28,Setup/processes.cshtml,Setup,process_details,POST,AJAX,VIEW,MEDIUM, /Setup/process_details,
28,28,Setup/processes.cshtml,Setup,process_transactions,POST,AJAX,VIEW,MEDIUM, /Setup/process_transactions,
28,28,Setup/processes.cshtml,Setup,process_transactions,POST,AJAX,VIEW,MEDIUM, /Setup/process_transactions,
28,28,Setup/processes.cshtml,Setup,process_add,POST,AJAX,VIEW,MEDIUM, /Setup/process_add,
28,28,Setup/processes.cshtml,Setup,sub_process_add,POST,AJAX,VIEW,MEDIUM, /Setup/sub_process_add,
28,28,Setup/processes.cshtml,Setup,sub_process_transaction_add,POST,AJAX,VIEW,MEDIUM, /Setup/sub_process_transaction_add,
214,214,Setup/sub_process_authorize.cshtml,ApiCalls,get_sub_checklist_comparison_by_Id,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_sub_checklist_comparison_by_Id,
214,214,Setup/sub_process_authorize.cshtml,ApiCalls,authorize_sub_process_by_authorizer,POST,AJAX,VIEW,MEDIUM, /ApiCalls/authorize_sub_process_by_authorizer,
214,214,Setup/sub_process_authorize.cshtml,ApiCalls,reffered_back_sub_process_by_authorizer,POST,AJAX,VIEW,MEDIUM, /ApiCalls/reffered_back_sub_process_by_authorizer,
277,277,Setup/compliance_hierarchy.cshtml,ApiCalls,get_compliance_hierarchy,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_compliance_hierarchy,
277,277,Setup/compliance_hierarchy.cshtml,ApiCalls,add_compliance_hierarchy,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_compliance_hierarchy,
277,277,Setup/compliance_hierarchy.cshtml,ApiCalls,update_compliance_hierarchy,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_compliance_hierarchy,
277,277,Setup/compliance_hierarchy.cshtml,ApiCalls,get_employee_name_from_pp,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_employee_name_from_pp,
273,273,Setup/authorize_remove_duplicate_process.cshtml,ApiCalls,get_duplicate_Processes,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_duplicate_Processes,
273,273,Setup/authorize_remove_duplicate_process.cshtml,ApiCalls,authorize_merge_duplicate_process,POST,AJAX,VIEW,MEDIUM, /ApiCalls/authorize_merge_duplicate_process,
29,29,Setup/sub_entities.cshtml,Setup,add_sub_entity,POST,AJAX,VIEW,MEDIUM, /Setup/add_sub_entity,
245,245,Setup/annexure_assignment_para.cshtml,ApiCalls,get_zone_Branches_for_Annexure_Assignment,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_zone_Branches_for_Annexure_Assignment,
245,245,Setup/annexure_assignment_para.cshtml,ApiCalls,get_all_paras_for_annexure_assignment,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_all_paras_for_annexure_assignment,
245,245,Setup/annexure_assignment_para.cshtml,ApiCalls,get_para_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_para_text,
245,245,Setup/annexure_assignment_para.cshtml,ApiCalls,assign_annexure_with_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/assign_annexure_with_para,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,get_hr_entities_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_hr_entities_for_admin_panel_entity_addition,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,get_hr_entities_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_hr_entities_for_admin_panel_entity_addition,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,get_ais_entities_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_ais_entities_for_admin_panel_entity_addition,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,get_ais_entities_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_ais_entities_for_admin_panel_entity_addition,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,update_ais_entity_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_ais_entity_for_admin_panel_entity_addition,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,add_ais_entity_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_ais_entity_for_admin_panel_entity_addition,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,get_ais_entity_existing_mapping_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_ais_entity_existing_mapping_for_admin_panel_entity_addition,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,get_ais_entities_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_ais_entities_for_admin_panel_entity_addition,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,add_ais_entity_mapping_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_ais_entity_mapping_for_admin_panel_entity_addition,
,MULTIPLE_OR_UNKNOWN,Setup/para_migration.cshtml,ApiCalls,update_ais_entity_mapping_for_admin_panel_entity_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_ais_entity_mapping_for_admin_panel_entity_addition,
246,246,Setup/remove_duplicate_checklists.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
246,246,Setup/remove_duplicate_checklists.cshtml,ApiCalls,get_audit_checklist_detail_for_remove_duplicate,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_checklist_detail_for_remove_duplicate,
246,246,Setup/remove_duplicate_checklists.cshtml,ApiCalls,update_audit_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_checklist,
246,246,Setup/remove_duplicate_checklists.cshtml,ApiCalls,get_checklist_details_for_sub_process,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_checklist_details_for_sub_process,
246,246,Setup/remove_duplicate_checklists.cshtml,ApiCalls,update_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_sub_checklist,
246,246,Setup/remove_duplicate_checklists.cshtml,ApiCalls,update_audit_checklist_detail,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_checklist_detail,
246,246,Setup/remove_duplicate_checklists.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
246,246,Setup/remove_duplicate_checklists.cshtml,ApiCalls,merge_duplicate_checklists,POST,AJAX,VIEW,MEDIUM, /ApiCalls/merge_duplicate_checklists,
31,31,Setup/process_detail_authorize.cshtml,ApiCalls,get_checklist_detail_comparison_by_Id,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_checklist_detail_comparison_by_Id,
31,31,Setup/process_detail_authorize.cshtml,Setup,authorize_process_transaction_by_authorizer,POST,AJAX,VIEW,MEDIUM, /Setup/authorize_process_transaction_by_authorizer,
31,31,Setup/process_detail_authorize.cshtml,Setup,reffered_back_process_transaction_by_authorizer,POST,AJAX,VIEW,MEDIUM, /Setup/reffered_back_process_transaction_by_authorizer,
204,204,Setup/manage_checklist_detail.cshtml,ApiCalls,update_audit_checklist_detail,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_checklist_detail,
204,204,Setup/manage_checklist_detail.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
204,204,Setup/manage_checklist_detail.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
204,204,Setup/manage_checklist_detail.cshtml,ApiCalls,get_audit_checklist_detail,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_checklist_detail,
204,204,Setup/manage_checklist_detail.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
204,204,Setup/manage_checklist_detail.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
204,204,Setup/manage_checklist_detail.cshtml,ApiCalls,add_audit_checklist_detail,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_audit_checklist_detail,
30,30,Setup/process_detail_review.cshtml,ApiCalls,get_checklist_detail_comparison_by_Id,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_checklist_detail_comparison_by_Id,
30,30,Setup/process_detail_review.cshtml,ApiCalls,recommend_process_transaction_by_reviewer,POST,AJAX,VIEW,MEDIUM, /ApiCalls/recommend_process_transaction_by_reviewer,
30,30,Setup/process_detail_review.cshtml,ApiCalls,reffered_back_process_transaction_by_reviewer,POST,AJAX,VIEW,MEDIUM, /ApiCalls/reffered_back_process_transaction_by_reviewer,
,MULTIPLE_OR_UNKNOWN,Setup/manage_sub_checklist.cshtml,ApiCalls,get_checklist_details_for_sub_process,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_checklist_details_for_sub_process,
,MULTIPLE_OR_UNKNOWN,Setup/manage_sub_checklist.cshtml,ApiCalls,update_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_sub_checklist,
,MULTIPLE_OR_UNKNOWN,Setup/manage_sub_checklist.cshtml,ApiCalls,add_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_audit_sub_checklist,
,MULTIPLE_OR_UNKNOWN,Setup/manage_sub_checklist.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
247,247,Setup/authorize_remove_duplicate_checklists.cshtml,ApiCalls,get_duplicate_checklists,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_duplicate_checklists,
247,247,Setup/authorize_remove_duplicate_checklists.cshtml,ApiCalls,get_duplicate_checklists_count,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_duplicate_checklists_count,
247,247,Setup/authorize_remove_duplicate_checklists.cshtml,ApiCalls,authorize_merge_duplicate_checklists,POST,AJAX,VIEW,MEDIUM, /ApiCalls/authorize_merge_duplicate_checklists,
272,272,Setup/remove_duplicate_process.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
272,272,Setup/remove_duplicate_process.cshtml,ApiCalls,get_audit_checklist_detail_for_remove_duplicate,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_checklist_detail_for_remove_duplicate,
272,272,Setup/remove_duplicate_process.cshtml,ApiCalls,update_audit_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_checklist,
272,272,Setup/remove_duplicate_process.cshtml,ApiCalls,get_checklist_details_for_sub_process,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_checklist_details_for_sub_process,
272,272,Setup/remove_duplicate_process.cshtml,ApiCalls,update_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_sub_checklist,
272,272,Setup/remove_duplicate_process.cshtml,ApiCalls,update_audit_checklist_detail,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_checklist_detail,
272,272,Setup/remove_duplicate_process.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
272,272,Setup/remove_duplicate_process.cshtml,ApiCalls,merge_duplicate_process,POST,AJAX,VIEW,MEDIUM, /ApiCalls/merge_duplicate_process,
27,27,Setup/control_violation.cshtml,Setup,add_control_violation,POST,AJAX,VIEW,MEDIUM, /Setup/add_control_violation,
,MULTIPLE_OR_UNKNOWN,Setup/divisions.cshtml,Setup,division_add,POST,AJAX,VIEW,MEDIUM, /Setup/division_add,
,MULTIPLE_OR_UNKNOWN,Setup/inspection_unit.cshtml,Setup,Inspection_Units_add,POST,AJAX,VIEW,MEDIUM, /Setup/Inspection_Units_add,
,MULTIPLE_OR_UNKNOWN,Setup/audit_zones.cshtml,Setup,AuditZone_add,POST,AJAX,VIEW,MEDIUM, /Setup/AuditZone_add,
213,213,Setup/ref_checklist_detail.cshtml,ApiCalls,get_checklist_detail_comparison_by_Id_for_referredBack,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_checklist_detail_comparison_by_Id_for_referredBack,
213,213,Setup/ref_checklist_detail.cshtml,ApiCalls,update_audit_checklist_detail,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_checklist_detail,
213,213,Setup/ref_checklist_detail.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
213,213,Setup/ref_checklist_detail.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
213,213,Setup/ref_checklist_detail.cshtml,ApiCalls,get_ref_audit_checklist_detail,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_ref_audit_checklist_detail,
213,213,Setup/ref_checklist_detail.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
213,213,Setup/ref_checklist_detail.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
,MULTIPLE_OR_UNKNOWN,Setup/branches.cshtml,Setup,branch_add,POST,AJAX,VIEW,MEDIUM, /Setup/branch_add,
